1, 2, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 0, 0, 2, 3, 0, 3, 0, 0, 3, 3, 0, 0, 0, 0, 1, 0, 1, 2, 2, 2, 3, 2, 0, 1, 2, 0, 3, 0, 2, 0, 0, 0, 1, 3, 0, 3, 0, 0, 3, 2, 0, 0, 3, 0, 0, 0, 3, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 2, 3, 1, 1, 1, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 2, 0, 0, 1, 3, 2, 0, 0, 0, 0, 1, 3, 0, 0, 3, 0, 0, 0, 3, 1, 1, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 16
0, 0, 0, 0, 3, 0, 3, 1, 0, 0, 0, 3, 0, 0, 1, 2, 1, 1, 0, 3, 0, 3, 0, 3, 2, 1, 3, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 3, 2, 1, 0, 2, 2, 1, 0, 3, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 3, 2, 3, 2, 0, 1, 1, 2, 0, 0, 2, 0, 0, 3, 0, 0, 2, 2, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 2, 0, 3, 0, 14
0, 1, 0, 0, 3, 0, 3, 1, 0, 0, 0, 3, 0, 0, 1, 2, 1, 1, 0, 3, 0, 3, 0, 3, 2, 1, 3, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 3, 2, 1, 0, 2, 1, 1, 0, 3, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 1, 1, 0, 1, 3, 2, 3, 2, 0, 1, 1, 2, 0, 0, 2, 0, 0, 3, 0, 0, 2, 2, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 2, 0, 3, 0, 14
0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 2, 3, 0, 1, 0, 1, 2, 0, 1, 1, 3, 3, 0, 0, 3, 0, 3, 3, 2, 1, 0, 0, 2, 3, 2, 0, 1, 0, 1, 3, 1, 0, 1, 0, 1, 1, 2, 0, 3, 0, 0, 1, 1, 0, 1, 0, 3, 0, 1, 0, 3, 2, 0, 0, 2, 0, 1, 0, 1, 0, 3, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 3, 0, 3, 0, 0, 0, 3, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 3, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 3, 13
0, 1, 1, 2, 0, 2, 0, 1, 0, 0, 2, 3, 0, 1, 0, 1, 3, 0, 1, 2, 3, 3, 0, 0, 3, 0, 3, 3, 2, 1, 0, 0, 2, 3, 2, 0, 1, 0, 1, 3, 1, 0, 3, 0, 1, 0, 2, 0, 3, 0, 1, 1, 0, 0, 1, 0, 3, 0, 1, 0, 3, 2, 0, 0, 2, 0, 1, 0, 1, 0, 3, 0, 0, 0, 3, 2, 1, 0, 2, 0, 1, 0, 0, 0, 3, 0, 3, 0, 3, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 3, 13
0, 2, 0, 0, 3, 0, 3, 1, 0, 0, 0, 3, 0, 0, 3, 3, 1, 1, 3, 3, 0, 0, 0, 3, 2, 1, 3, 0, 0, 0, 1, 1, 2, 1, 1, 3, 0, 1, 1, 0, 3, 0, 0, 0, 1, 1, 2, 1, 2, 0, 0, 0, 3, 2, 0, 0, 2, 2, 1, 0, 3, 0, 3, 1, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 1, 1, 0, 2, 1, 2, 3, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 3, 2, 2, 2, 2, 3, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 13
1, 0, 0, 3, 3, 0, 3, 1, 0, 0, 3, 3, 1, 0, 0, 1, 2, 3, 1, 3, 0, 0, 0, 3, 1, 3, 0, 0, 1, 0, 0, 2, 2, 1, 3, 0, 0, 0, 2, 0, 3, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 1, 0, 0, 0, 3, 1, 2, 0, 0, 0, 3, 0, 2, 0, 1, 3, 1, 2, 1, 1, 0, 0, 3, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2, 0, 0, 1, 0, 3, 2, 0, 0, 0, 0, 2, 0, 0, 3, 3, 0, 1, 0, 1, 0, 2, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 1, 13
2, 2, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 0, 0, 2, 3, 0, 3, 3, 0, 0, 3, 1, 1, 0, 0, 1, 0, 3, 2, 0, 1, 0, 2, 0, 1, 2, 0, 3, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 3, 2, 0, 0, 2, 0, 0, 0, 3, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 2, 1, 1, 0, 0, 3, 0, 2, 1, 1, 1, 0, 2, 3, 0, 0, 0, 0, 0, 3, 0, 1, 2, 2, 1, 1, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 1, 3, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 12
0, 0, 0, 0, 3, 0, 3, 1, 0, 0, 0, 3, 0, 0, 3, 3, 1, 1, 0, 3, 0, 2, 0, 3, 2, 1, 3, 0, 0, 1, 1, 1, 2, 1, 1, 3, 0, 1, 1, 0, 3, 0, 0, 0, 1, 1, 2, 1, 2, 0, 0, 0, 3, 2, 0, 0, 2, 2, 1, 0, 3, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 1, 1, 0, 2, 1, 2, 3, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 3, 2, 2, 2, 2, 3, 0, 0, 1, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 12
0, 2, 0, 0, 2, 0, 3, 1, 0, 0, 0, 3, 0, 0, 3, 3, 1, 1, 3, 3, 0, 0, 0, 3, 2, 1, 3, 0, 0, 0, 1, 1, 2, 1, 1, 3, 0, 1, 0, 0, 3, 0, 0, 0, 1, 1, 2, 1, 2, 0, 0, 0, 3, 2, 0, 0, 2, 2, 1, 0, 3, 0, 3, 1, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 1, 1, 0, 2, 1, 2, 3, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 3, 2, 2, 2, 2, 3, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 12
1, 2, 3, 0, 0, 0, 3, 1, 0, 0, 3, 3, 1, 0, 0, 0, 2, 3, 0, 3, 0, 2, 0, 3, 1, 3, 2, 0, 1, 2, 0, 2, 3, 1, 1, 3, 0, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 2, 0, 0, 3, 0, 0, 0, 3, 1, 2, 0, 0, 0, 3, 0, 3, 0, 2, 3, 1, 0, 1, 1, 0, 0, 1, 0, 2, 1, 1, 1, 0, 0, 3, 2, 0, 0, 0, 0, 3, 3, 2, 2, 0, 0, 1, 0, 3, 2, 0, 2, 0, 0, 1, 0, 3, 3, 0, 0, 1, 0, 1, 0, 2, 0, 3, 1, 3, 0, 2, 0, 2, 0, 0, 1, 11
1, 2, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 0, 0, 2, 3, 0, 3, 0, 0, 0, 3, 1, 0, 0, 0, 2, 0, 1, 2, 2, 1, 0, 2, 0, 1, 2, 3, 3, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 3, 2, 3, 0, 0, 0, 2, 0, 3, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 2, 1, 1, 0, 0, 3, 3, 2, 1, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 1, 11
1, 2, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 1, 0, 0, 2, 3, 0, 3, 0, 0, 0, 3, 1, 0, 0, 0, 2, 0, 1, 2, 2, 1, 0, 2, 0, 1, 2, 3, 3, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 3, 2, 3, 0, 2, 0, 2, 0, 3, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 2, 1, 1, 0, 0, 3, 3, 2, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 1, 11
1, 2, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 1, 0, 0, 2, 3, 0, 3, 0, 0, 0, 3, 1, 0, 0, 0, 2, 0, 1, 2, 2, 1, 0, 2, 0, 1, 2, 3, 3, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 3, 2, 3, 0, 2, 0, 2, 0, 3, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 2, 1, 1, 0, 0, 3, 3, 2, 1, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 3, 1, 0, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0, 1, 10
1, 1, 0, 3, 3, 0, 3, 1, 0, 0, 3, 3, 1, 0, 0, 1, 2, 3, 0, 2, 0, 0, 0, 3, 1, 3, 0, 0, 1, 2, 0, 2, 2, 1, 3, 3, 0, 0, 2, 0, 3, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 3, 0, 0, 0, 3, 1, 2, 0, 0, 0, 3, 0, 2, 3, 1, 3, 0, 0, 1, 1, 0, 0, 3, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2, 0, 0, 1, 0, 3, 2, 0, 0, 0, 0, 2, 0, 0, 3, 3, 0, 1, 0, 1, 0, 2, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 1, 10
0, 0, 0, 0, 3, 0, 3, 1, 0, 0, 0, 3, 0, 0, 1, 2, 1, 1, 0, 3, 0, 3, 0, 3, 2, 1, 3, 0, 0, 0, 1, 1, 2, 1, 1, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 3, 2, 1, 0, 2, 2, 1, 0, 3, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 1, 1, 0, 1, 3, 2, 3, 2, 0, 1, 1, 2, 0, 0, 2, 0, 0, 3, 0, 0, 2, 2, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 2, 0, 3, 0, 10
0, 0, 0, 0, 3, 0, 3, 1, 0, 0, 0, 3, 0, 0, 0, 3, 1, 1, 0, 3, 0, 2, 0, 3, 2, 1, 3, 0, 0, 0, 1, 1, 2, 1, 1, 3, 0, 1, 1, 0, 3, 0, 0, 0, 1, 1, 2, 1, 2, 0, 0, 0, 3, 2, 0, 0, 2, 2, 1, 0, 3, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 1, 1, 0, 2, 1, 2, 3, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 3, 2, 2, 2, 2, 3, 0, 0, 1, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 10
1, 0, 0, 3, 3, 0, 3, 1, 0, 0, 3, 3, 1, 0, 0, 1, 2, 3, 0, 3, 0, 0, 0, 3, 1, 3, 0, 0, 1, 0, 0, 2, 2, 1, 3, 3, 0, 0, 2, 0, 3, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 3, 0, 0, 0, 3, 1, 2, 0, 0, 0, 3, 2, 2, 0, 1, 3, 1, 0, 1, 1, 0, 0, 3, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2, 0, 0, 1, 0, 3, 2, 0, 0, 0, 0, 2, 0, 0, 3, 3, 0, 1, 0, 1, 0, 2, 0, 0, 1, 1, 0, 1, 1, 2, 0, 0, 1, 9
0, 0, 0, 0, 3, 0, 3, 1, 0, 0, 0, 3, 0, 0, 3, 3, 1, 1, 0, 3, 0, 0, 0, 3, 2, 1, 3, 0, 3, 0, 1, 1, 2, 1, 1, 3, 0, 1, 1, 0, 3, 0, 0, 0, 1, 1, 2, 1, 2, 0, 0, 1, 3, 2, 0, 0, 2, 2, 1, 0, 3, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 1, 1, 0, 2, 3, 2, 3, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 3, 2, 2, 2, 2, 3, 0, 0, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 2, 0, 3, 1, 0, 0, 0, 0, 3, 0, 3, 0, 9
2, 2, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 0, 0, 2, 3, 0, 3, 3, 0, 0, 3, 1, 1, 0, 0, 1, 0, 3, 2, 2, 1, 0, 2, 0, 1, 2, 0, 3, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 3, 2, 0, 0, 2, 0, 0, 0, 3, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 2, 1, 1, 0, 0, 3, 0, 2, 1, 1, 1, 0, 2, 3, 0, 0, 0, 0, 0, 3, 0, 2, 2, 2, 1, 1, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0, 3, 1, 2, 1, 3, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 9
2, 2, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 0, 0, 2, 3, 0, 2, 3, 0, 0, 3, 1, 1, 0, 0, 1, 0, 3, 2, 2, 1, 0, 2, 0, 1, 2, 0, 3, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 3, 2, 0, 0, 2, 0, 0, 0, 3, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 2, 1, 1, 0, 0, 3, 0, 2, 1, 1, 1, 0, 2, 3, 0, 0, 0, 0, 0, 3, 0, 2, 2, 2, 1, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 3, 1, 2, 1, 3, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 8
1, 0, 0, 3, 3, 0, 3, 1, 0, 0, 3, 3, 1, 0, 0, 1, 2, 3, 1, 3, 0, 0, 0, 3, 1, 3, 0, 0, 1, 0, 0, 2, 2, 1, 3, 3, 0, 0, 2, 0, 3, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 3, 0, 0, 0, 3, 1, 2, 0, 0, 0, 3, 0, 3, 0, 1, 3, 1, 0, 1, 1, 0, 0, 3, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 2, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 3, 3, 0, 1, 0, 1, 0, 2, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 1, 8
2, 2, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 0, 0, 2, 3, 0, 3, 3, 0, 1, 3, 1, 0, 0, 0, 1, 0, 1, 2, 2, 1, 0, 2, 0, 1, 3, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 3, 2, 0, 0, 2, 0, 0, 0, 3, 2, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 2, 1, 1, 1, 0, 3, 0, 2, 1, 1, 1, 0, 2, 3, 1, 0, 0, 0, 0, 3, 0, 2, 2, 2, 1, 1, 0, 1, 3, 3, 0, 0, 0, 1, 0, 2, 3, 1, 0, 1, 3, 1, 0, 0, 2, 0, 3, 0, 0, 0, 0, 2, 0, 0, 1, 8
0, 2, 0, 0, 3, 0, 3, 1, 0, 0, 0, 3, 0, 0, 3, 3, 1, 1, 3, 3, 0, 0, 0, 3, 2, 1, 3, 0, 0, 0, 1, 1, 2, 1, 1, 3, 0, 1, 1, 0, 3, 0, 0, 0, 1, 1, 2, 1, 2, 0, 0, 0, 3, 2, 0, 0, 2, 2, 1, 0, 3, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 1, 1, 0, 2, 1, 2, 3, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 3, 2, 2, 2, 0, 3, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 8
0, 0, 0, 0, 3, 0, 3, 1, 0, 0, 0, 3, 0, 0, 3, 3, 1, 1, 0, 2, 0, 0, 0, 3, 2, 1, 3, 0, 0, 0, 0, 1, 2, 1, 1, 3, 0, 1, 1, 0, 3, 0, 0, 0, 1, 1, 2, 1, 2, 0, 0, 3, 3, 2, 0, 0, 2, 2, 1, 0, 3, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 3, 0, 0, 1, 3, 0, 2, 3, 2, 3, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 3, 3, 2, 2, 2, 3, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 8
2, 2, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 0, 0, 2, 3, 0, 3, 3, 0, 0, 3, 1, 1, 0, 0, 1, 0, 3, 2, 2, 1, 0, 2, 0, 1, 2, 0, 3, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 3, 2, 0, 0, 2, 0, 0, 0, 3, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 2, 1, 1, 0, 0, 3, 0, 2, 1, 1, 1, 0, 2, 3, 0, 0, 0, 0, 0, 3, 2, 2, 2, 2, 1, 1, 3, 1, 3, 2, 0, 0, 0, 1, 0, 0, 3, 1, 0, 1, 3, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 8
