1, 3, 2, 3, 2, 1, 1, 3, 2, 3, 3, 1, 1, 3, 1, 3, 0, 3, 3, 2, 2, 0, 2, 0, 1, 1, 3, 1, 1, 0, 3, 3, 10
2, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 3, 0, 3, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 2, 0, 3, 2, 1, 0, 0, 10
0, 0, 0, 3, 1, 3, 3, 3, 3, 2, 2, 3, 0, 2, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 1, 0, 2, 2, 1, 1, 0, 10
1, 0, 3, 3, 1, 1, 0, 2, 2, 1, 2, 2, 0, 3, 2, 2, 0, 1, 2, 2, 3, 2, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0, 10
1, 0, 2, 2, 2, 1, 0, 1, 2, 3, 0, 1, 1, 3, 1, 3, 2, 1, 3, 2, 2, 0, 2, 0, 1, 0, 3, 1, 2, 0, 3, 3, 10
1, 1, 0, 0, 1, 3, 3, 2, 3, 0, 2, 2, 0, 2, 2, 2, 3, 3, 2, 2, 3, 0, 2, 1, 0, 2, 0, 2, 2, 1, 2, 0, 10
1, 0, 3, 0, 1, 1, 0, 2, 2, 1, 2, 1, 0, 3, 2, 2, 0, 1, 2, 2, 3, 2, 2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 9
2, 0, 0, 3, 1, 3, 0, 3, 3, 0, 2, 3, 0, 0, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 0, 9
2, 0, 3, 2, 1, 3, 0, 3, 3, 2, 2, 3, 1, 3, 2, 1, 0, 1, 3, 3, 3, 1, 3, 1, 0, 3, 0, 0, 2, 2, 0, 0, 9
2, 0, 0, 3, 1, 3, 2, 3, 3, 0, 2, 3, 0, 1, 2, 3, 1, 1, 2, 2, 3, 1, 0, 1, 3, 2, 0, 2, 2, 1, 0, 0, 9
2, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 1, 0, 1, 0, 2, 1, 1, 0, 2, 3, 1, 0, 1, 1, 2, 0, 3, 2, 2, 0, 3, 9
3, 0, 3, 1, 3, 3, 0, 2, 2, 2, 2, 1, 0, 1, 2, 2, 1, 1, 1, 0, 3, 1, 0, 1, 1, 2, 0, 3, 2, 2, 0, 3, 9
1, 0, 2, 2, 2, 1, 0, 1, 2, 3, 0, 1, 1, 3, 0, 3, 2, 2, 3, 2, 3, 0, 2, 0, 1, 1, 3, 1, 2, 0, 3, 3, 9
1, 0, 0, 3, 1, 3, 0, 3, 3, 2, 2, 3, 0, 2, 2, 2, 0, 1, 2, 2, 3, 1, 0, 1, 1, 0, 0, 2, 2, 1, 0, 0, 9
0, 0, 3, 3, 1, 1, 0, 1, 2, 0, 2, 2, 0, 3, 2, 2, 0, 2, 2, 2, 3, 2, 2, 1, 1, 2, 0, 0, 0, 1, 0, 0, 8
3, 0, 0, 1, 0, 3, 0, 3, 3, 0, 2, 3, 0, 3, 3, 0, 1, 2, 1, 0, 1, 3, 0, 1, 1, 1, 0, 2, 2, 1, 0, 3, 8
2, 0, 3, 0, 0, 3, 0, 0, 1, 2, 0, 0, 3, 1, 3, 3, 1, 0, 2, 0, 1, 0, 2, 1, 1, 1, 0, 0, 3, 3, 3, 0, 8
2, 0, 3, 2, 3, 3, 0, 3, 3, 2, 2, 3, 1, 3, 2, 1, 0, 1, 1, 3, 3, 1, 3, 1, 0, 2, 0, 0, 2, 2, 0, 0, 8
1, 0, 2, 1, 2, 1, 2, 1, 2, 3, 0, 1, 1, 3, 1, 3, 2, 2, 3, 2, 2, 0, 2, 0, 1, 1, 3, 1, 2, 0, 3, 3, 7
2, 0, 0, 1, 0, 3, 0, 3, 3, 0, 2, 3, 0, 3, 3, 2, 1, 3, 1, 0, 1, 3, 0, 1, 1, 1, 0, 2, 2, 1, 0, 1, 7
0, 3, 3, 2, 3, 2, 3, 1, 1, 2, 1, 2, 0, 3, 1, 1, 1, 3, 0, 1, 0, 1, 0, 0, 0, 0, 2, 2, 3, 1, 3, 0, 7
2, 0, 3, 2, 1, 2, 0, 3, 3, 2, 2, 3, 1, 3, 2, 1, 0, 1, 3, 3, 3, 1, 2, 1, 2, 3, 0, 0, 2, 2, 0, 0, 7
3, 0, 3, 1, 1, 3, 0, 2, 2, 0, 2, 1, 0, 1, 2, 2, 1, 1, 1, 0, 3, 1, 0, 1, 1, 2, 0, 3, 2, 2, 0, 3, 7
1, 1, 3, 3, 1, 2, 0, 0, 3, 0, 0, 3, 2, 2, 2, 2, 0, 2, 2, 3, 0, 0, 2, 1, 1, 0, 0, 3, 3, 2, 3, 2, 6
2, 0, 2, 2, 2, 3, 0, 3, 3, 0, 2, 3, 1, 3, 3, 0, 0, 1, 2, 3, 3, 1, 3, 1, 0, 3, 0, 0, 3, 2, 0, 0, 6
3, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 1, 0, 1, 2, 2, 1, 1, 3, 0, 3, 3, 0, 1, 0, 2, 0, 3, 2, 0, 3, 3, 6
2, 0, 2, 2, 2, 1, 0, 1, 2, 3, 0, 1, 1, 3, 0, 3, 2, 2, 3, 2, 3, 0, 2, 0, 1, 1, 3, 1, 2, 0, 3, 3, 6
0, 0, 0, 3, 1, 3, 3, 3, 3, 2, 2, 3, 0, 2, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 0, 3, 3, 2, 1, 1, 0, 6
1, 3, 3, 0, 3, 2, 2, 1, 1, 2, 1, 2, 0, 3, 1, 1, 1, 3, 0, 0, 2, 1, 0, 0, 0, 0, 2, 2, 3, 3, 1, 0, 5
2, 0, 3, 2, 2, 3, 0, 3, 0, 0, 2, 3, 1, 3, 2, 1, 0, 1, 2, 1, 3, 1, 3, 1, 0, 0, 0, 0, 2, 2, 0, 0, 5
2, 0, 3, 2, 2, 3, 0, 3, 3, 2, 2, 3, 0, 0, 2, 1, 0, 1, 2, 3, 3, 1, 3, 2, 2, 3, 0, 0, 2, 2, 0, 0, 5
2, 0, 0, 3, 1, 3, 0, 3, 3, 3, 2, 3, 0, 1, 2, 2, 3, 1, 2, 2, 2, 1, 0, 1, 1, 2, 0, 2, 2, 1, 0, 0, 5
2, 0, 0, 3, 1, 3, 0, 3, 0, 3, 2, 3, 0, 2, 2, 2, 3, 1, 2, 0, 3, 1, 0, 1, 1, 2, 0, 2, 2, 1, 0, 0, 5
2, 0, 3, 2, 1, 0, 0, 3, 3, 2, 2, 3, 1, 3, 2, 1, 0, 1, 2, 3, 3, 1, 3, 1, 0, 3, 0, 0, 2, 2, 0, 0, 5
1, 0, 2, 2, 2, 1, 0, 1, 2, 3, 0, 1, 1, 3, 1, 3, 2, 1, 1, 2, 2, 0, 2, 0, 1, 0, 3, 1, 2, 0, 3, 3, 5
2, 0, 3, 3, 2, 3, 0, 0, 1, 2, 0, 0, 3, 1, 3, 3, 1, 3, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 3, 3, 3, 0, 5
1, 1, 0, 0, 1, 3, 3, 3, 0, 0, 2, 1, 0, 1, 2, 2, 3, 1, 2, 2, 3, 0, 3, 1, 2, 2, 0, 2, 2, 0, 2, 0, 5
2, 0, 0, 3, 1, 3, 0, 3, 1, 3, 2, 3, 0, 1, 2, 2, 3, 1, 2, 2, 2, 1, 0, 1, 1, 2, 0, 2, 2, 1, 0, 0, 5
0, 0, 0, 3, 1, 3, 3, 1, 3, 2, 2, 3, 0, 2, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 1, 0, 2, 2, 1, 1, 0, 5
3, 3, 3, 2, 3, 2, 3, 1, 1, 2, 2, 2, 0, 0, 1, 1, 1, 3, 0, 1, 0, 2, 3, 0, 1, 3, 2, 2, 2, 1, 1, 0, 5
2, 0, 0, 3, 1, 3, 2, 3, 3, 0, 2, 3, 0, 1, 2, 3, 1, 1, 2, 2, 3, 0, 0, 1, 3, 2, 0, 2, 2, 1, 0, 0, 5
3, 3, 3, 2, 3, 2, 3, 1, 1, 2, 2, 2, 0, 0, 1, 1, 1, 3, 0, 1, 2, 2, 3, 0, 1, 3, 2, 3, 2, 1, 1, 0, 4
1, 0, 0, 2, 2, 1, 1, 1, 2, 3, 3, 2, 3, 3, 2, 3, 1, 1, 3, 2, 2, 3, 2, 2, 1, 1, 3, 1, 2, 0, 3, 2, 4
2, 0, 3, 2, 2, 3, 0, 3, 3, 2, 2, 3, 0, 0, 2, 1, 0, 1, 2, 3, 3, 1, 3, 2, 2, 3, 0, 0, 0, 2, 0, 0, 4
2, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 1, 0, 1, 2, 2, 1, 1, 1, 0, 3, 1, 0, 1, 1, 2, 2, 2, 2, 2, 0, 3, 4
1, 3, 2, 3, 2, 1, 0, 3, 2, 3, 0, 1, 1, 3, 1, 0, 0, 3, 3, 2, 2, 0, 2, 0, 1, 1, 3, 1, 1, 0, 3, 3, 4
1, 0, 2, 0, 2, 1, 2, 1, 2, 3, 0, 1, 1, 3, 1, 3, 2, 2, 3, 2, 2, 0, 2, 0, 0, 1, 3, 1, 2, 3, 3, 3, 4
2, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 3, 0, 1, 1, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 2, 0, 2, 2, 1, 0, 0, 4
1, 3, 2, 3, 2, 1, 0, 3, 2, 3, 0, 1, 1, 3, 1, 0, 0, 3, 3, 2, 2, 0, 2, 0, 1, 1, 1, 1, 1, 0, 3, 3, 4
3, 0, 3, 1, 1, 3, 0, 2, 3, 1, 2, 1, 0, 1, 0, 2, 1, 1, 1, 0, 3, 1, 0, 1, 1, 2, 0, 3, 2, 2, 0, 3, 4
1, 0, 2, 2, 2, 1, 0, 1, 2, 3, 0, 1, 1, 3, 0, 3, 2, 2, 3, 2, 3, 3, 2, 0, 1, 1, 3, 1, 2, 0, 3, 3, 4
2, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 3, 0, 2, 2, 2, 3, 1, 2, 3, 3, 1, 0, 1, 1, 2, 0, 2, 2, 1, 0, 0, 4
1, 0, 2, 2, 2, 1, 0, 1, 2, 3, 0, 1, 1, 3, 0, 1, 2, 2, 3, 2, 3, 0, 2, 0, 1, 1, 3, 1, 2, 0, 0, 3, 4
0, 0, 0, 3, 1, 3, 3, 3, 3, 2, 2, 3, 0, 0, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 0, 0, 2, 2, 1, 1, 0, 4
2, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 3, 0, 1, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 2, 0, 2, 2, 1, 0, 0, 4
2, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 3, 0, 1, 2, 2, 2, 1, 1, 3, 3, 1, 0, 1, 1, 2, 0, 3, 0, 2, 2, 3, 4
0, 0, 2, 2, 2, 1, 2, 2, 2, 3, 0, 1, 1, 3, 1, 3, 2, 1, 3, 2, 2, 0, 2, 0, 1, 1, 3, 1, 2, 0, 0, 1, 4
2, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 3, 0, 1, 2, 2, 3, 1, 2, 2, 3, 3, 0, 1, 1, 2, 0, 2, 2, 1, 0, 0, 3
1, 0, 2, 2, 2, 0, 1, 1, 0, 3, 0, 1, 3, 3, 1, 3, 2, 1, 3, 2, 2, 1, 2, 0, 1, 1, 3, 1, 0, 0, 3, 2, 3
1, 0, 0, 2, 2, 1, 1, 1, 2, 3, 3, 2, 3, 3, 2, 3, 1, 3, 3, 2, 2, 3, 3, 2, 1, 1, 3, 1, 2, 0, 3, 2, 3
0, 0, 2, 2, 2, 1, 2, 2, 2, 3, 0, 1, 1, 3, 1, 3, 2, 1, 3, 2, 2, 0, 2, 0, 1, 1, 3, 3, 2, 0, 0, 1, 3
2, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 1, 0, 1, 2, 2, 1, 1, 1, 0, 3, 1, 0, 1, 1, 2, 0, 3, 2, 3, 0, 3, 3
1, 3, 2, 3, 2, 1, 3, 3, 2, 3, 1, 1, 1, 3, 1, 3, 0, 3, 3, 2, 2, 0, 2, 0, 3, 1, 3, 1, 1, 0, 3, 3, 3
3, 0, 3, 1, 1, 3, 0, 2, 3, 3, 2, 1, 0, 1, 0, 2, 1, 1, 1, 0, 3, 1, 0, 1, 1, 2, 0, 3, 2, 2, 0, 3, 3
2, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 3, 0, 2, 2, 3, 3, 1, 2, 0, 3, 1, 0, 1, 1, 2, 0, 2, 2, 1, 0, 0, 3
2, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 1, 0, 1, 0, 2, 1, 1, 0, 0, 3, 1, 0, 1, 1, 2, 0, 3, 2, 2, 0, 3, 3
0, 0, 3, 2, 2, 3, 0, 3, 3, 2, 2, 3, 1, 3, 2, 1, 0, 1, 2, 3, 3, 1, 0, 1, 0, 0, 0, 0, 3, 2, 2, 0, 3
3, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 1, 0, 1, 2, 2, 2, 1, 1, 3, 3, 1, 0, 1, 1, 2, 0, 3, 0, 2, 2, 3, 3
0, 0, 0, 1, 1, 3, 3, 3, 3, 2, 2, 1, 0, 2, 2, 2, 2, 1, 2, 2, 3, 1, 0, 1, 1, 0, 0, 2, 2, 1, 1, 0, 3
1, 0, 0, 2, 2, 0, 1, 1, 3, 3, 0, 1, 3, 3, 1, 3, 2, 1, 3, 2, 2, 1, 2, 0, 1, 1, 3, 1, 0, 0, 3, 2, 3
1, 1, 0, 0, 1, 2, 3, 2, 3, 0, 2, 1, 0, 2, 2, 3, 3, 3, 2, 2, 3, 0, 2, 1, 0, 2, 0, 2, 2, 1, 2, 0, 3
0, 0, 0, 3, 1, 3, 3, 3, 3, 2, 2, 3, 0, 3, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 2, 0, 0, 2, 2, 1, 1, 0, 3
1, 1, 3, 3, 1, 2, 0, 0, 3, 0, 0, 3, 2, 2, 2, 2, 0, 2, 2, 3, 0, 0, 2, 1, 1, 0, 0, 3, 3, 2, 0, 2, 3
2, 3, 3, 3, 2, 3, 0, 3, 3, 2, 2, 3, 1, 0, 2, 1, 1, 1, 2, 3, 3, 1, 3, 1, 1, 3, 0, 0, 2, 2, 0, 0, 3
2, 0, 2, 2, 2, 3, 0, 3, 3, 0, 2, 3, 1, 3, 3, 0, 0, 1, 2, 3, 3, 1, 3, 1, 0, 3, 0, 0, 2, 2, 0, 0, 3
2, 0, 0, 3, 1, 2, 0, 3, 3, 0, 2, 3, 0, 0, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 2, 0, 2, 2, 1, 2, 0, 3
3, 0, 3, 1, 1, 3, 0, 2, 3, 1, 2, 1, 0, 1, 0, 2, 1, 1, 1, 0, 3, 1, 0, 1, 1, 2, 2, 3, 2, 2, 0, 3, 3
3, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 1, 0, 1, 2, 2, 1, 1, 3, 0, 3, 3, 0, 1, 1, 2, 0, 3, 2, 2, 3, 3, 3
3, 0, 0, 1, 0, 3, 0, 3, 3, 0, 2, 3, 2, 3, 3, 0, 1, 2, 1, 0, 1, 3, 0, 1, 1, 1, 0, 2, 2, 1, 0, 3, 3
2, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 3, 0, 2, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 2, 0, 2, 2, 1, 0, 0, 3
3, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 1, 0, 1, 2, 2, 1, 1, 3, 0, 3, 3, 0, 1, 1, 2, 0, 1, 2, 2, 3, 3, 3
0, 0, 3, 0, 1, 1, 0, 1, 2, 0, 2, 2, 0, 3, 2, 2, 0, 2, 2, 2, 3, 2, 2, 1, 1, 2, 0, 0, 0, 1, 0, 0, 3
1, 1, 0, 1, 1, 3, 2, 2, 3, 0, 2, 2, 0, 2, 2, 2, 3, 3, 2, 2, 1, 0, 2, 1, 0, 2, 0, 2, 2, 1, 2, 0, 3
3, 0, 3, 1, 1, 3, 0, 2, 3, 3, 2, 1, 0, 1, 2, 2, 2, 1, 1, 3, 3, 1, 0, 1, 1, 2, 0, 3, 0, 2, 2, 3, 3
1, 3, 3, 0, 3, 2, 2, 1, 1, 2, 1, 2, 0, 0, 1, 1, 1, 3, 0, 0, 2, 1, 0, 0, 0, 0, 2, 2, 3, 3, 1, 0, 3
0, 3, 3, 0, 3, 2, 3, 1, 1, 2, 1, 2, 0, 3, 1, 1, 1, 3, 2, 0, 2, 1, 0, 0, 0, 0, 2, 2, 3, 3, 1, 0, 3
3, 0, 0, 1, 1, 3, 0, 2, 3, 0, 2, 1, 0, 3, 2, 2, 1, 1, 3, 0, 3, 1, 0, 1, 1, 2, 0, 3, 2, 2, 0, 1, 2
2, 0, 0, 3, 1, 3, 2, 3, 3, 0, 2, 3, 0, 1, 2, 3, 2, 1, 2, 2, 3, 1, 0, 1, 3, 2, 0, 2, 2, 1, 0, 0, 2
2, 0, 0, 3, 1, 3, 2, 3, 3, 0, 2, 3, 1, 1, 2, 2, 3, 1, 2, 2, 3, 1, 0, 0, 1, 2, 0, 2, 1, 1, 0, 0, 2
1, 1, 0, 2, 2, 1, 1, 1, 2, 3, 3, 2, 3, 3, 2, 3, 1, 1, 3, 2, 2, 3, 2, 2, 1, 1, 3, 1, 2, 0, 3, 2, 2
2, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 1, 0, 1, 2, 2, 1, 1, 1, 0, 3, 1, 0, 1, 1, 2, 0, 3, 2, 2, 1, 3, 2
0, 0, 3, 3, 1, 1, 0, 1, 2, 0, 2, 2, 0, 3, 2, 2, 0, 1, 2, 3, 3, 2, 2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 2
2, 0, 2, 2, 2, 3, 0, 3, 3, 1, 2, 3, 1, 3, 3, 0, 0, 1, 2, 3, 3, 1, 3, 1, 0, 3, 0, 0, 2, 2, 0, 0, 2
1, 3, 2, 3, 2, 1, 0, 3, 2, 3, 0, 1, 1, 3, 1, 3, 0, 3, 1, 2, 2, 0, 2, 0, 1, 1, 3, 1, 1, 3, 3, 2, 2
1, 0, 3, 3, 2, 1, 0, 3, 2, 3, 0, 1, 1, 3, 1, 3, 0, 3, 3, 2, 2, 0, 2, 0, 1, 1, 3, 1, 1, 3, 3, 2, 2
3, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 1, 3, 1, 2, 2, 1, 1, 3, 0, 3, 3, 0, 1, 1, 2, 0, 3, 2, 2, 3, 3, 2
1, 1, 0, 0, 1, 3, 3, 2, 3, 0, 2, 1, 0, 2, 2, 2, 1, 3, 2, 2, 3, 0, 2, 1, 0, 2, 0, 2, 2, 1, 2, 0, 2
3, 0, 3, 1, 1, 3, 0, 2, 3, 1, 2, 1, 0, 1, 2, 2, 1, 1, 3, 0, 3, 3, 0, 1, 0, 2, 0, 3, 2, 0, 3, 3, 2
1, 0, 2, 1, 0, 1, 2, 1, 2, 3, 0, 1, 1, 3, 1, 3, 2, 2, 3, 2, 2, 0, 2, 0, 0, 1, 1, 1, 2, 0, 3, 3, 2
0, 0, 0, 3, 1, 3, 3, 3, 1, 2, 2, 3, 0, 2, 1, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 0, 0, 2, 2, 1, 1, 0, 2
2, 0, 3, 0, 0, 3, 0, 0, 1, 2, 0, 1, 3, 1, 3, 3, 1, 0, 2, 0, 1, 0, 2, 1, 1, 1, 0, 0, 3, 3, 3, 0, 2
1, 1, 0, 0, 1, 2, 3, 2, 3, 0, 2, 1, 0, 2, 2, 2, 3, 3, 2, 2, 3, 0, 2, 1, 0, 2, 0, 3, 2, 1, 2, 0, 2
1, 3, 2, 3, 2, 1, 0, 3, 2, 3, 0, 1, 1, 3, 1, 3, 0, 3, 3, 2, 2, 0, 2, 0, 1, 3, 3, 1, 1, 3, 3, 2, 2
0, 3, 3, 0, 3, 2, 2, 1, 1, 2, 1, 2, 0, 3, 0, 1, 1, 3, 0, 0, 2, 1, 0, 1, 0, 0, 2, 2, 3, 1, 1, 0, 2
3, 0, 3, 1, 1, 3, 0, 2, 3, 1, 2, 1, 0, 1, 0, 2, 1, 1, 3, 0, 3, 1, 0, 1, 1, 2, 2, 3, 2, 2, 0, 3, 2
3, 0, 3, 1, 1, 3, 0, 3, 2, 0, 2, 1, 0, 1, 2, 2, 1, 1, 3, 0, 3, 1, 0, 1, 1, 2, 0, 3, 3, 2, 0, 3, 2
2, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 3, 0, 1, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 2, 0, 2, 3, 3, 0, 0, 2
2, 0, 0, 3, 1, 3, 0, 3, 0, 0, 2, 3, 0, 1, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 2, 0, 2, 3, 1, 0, 0, 2
2, 0, 3, 2, 2, 3, 0, 3, 3, 2, 2, 3, 2, 0, 2, 1, 0, 1, 2, 3, 3, 1, 3, 2, 2, 3, 0, 0, 2, 2, 0, 0, 2
0, 0, 0, 3, 3, 3, 3, 3, 3, 2, 2, 3, 0, 2, 2, 2, 3, 1, 2, 2, 3, 1, 0, 1, 1, 1, 0, 2, 2, 1, 1, 0, 2
2, 0, 0, 1, 0, 3, 0, 3, 3, 0, 2, 3, 0, 3, 3, 2, 2, 3, 1, 0, 1, 3, 0, 1, 1, 1, 0, 2, 2, 1, 0, 3, 2
1, 0, 3, 0, 1, 1, 0, 2, 1, 1, 2, 1, 0, 3, 2, 2, 0, 1, 2, 2, 3, 2, 2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 2
0, 3, 3, 0, 3, 2, 0, 1, 1, 2, 1, 2, 0, 3, 0, 1, 1, 3, 0, 0, 3, 1, 0, 1, 0, 0, 2, 2, 3, 1, 1, 0, 2
1, 1, 0, 0, 1, 3, 3, 2, 3, 0, 2, 1, 0, 2, 2, 2, 3, 3, 2, 2, 3, 0, 2, 1, 0, 2, 0, 2, 2, 1, 2, 0, 2
1, 3, 3, 0, 3, 2, 2, 1, 1, 2, 1, 2, 0, 0, 2, 1, 1, 3, 0, 0, 2, 1, 0, 0, 0, 0, 2, 2, 3, 3, 1, 0, 2
1, 3, 2, 0, 2, 1, 0, 3, 2, 3, 0, 1, 0, 3, 1, 3, 0, 3, 3, 2, 2, 0, 2, 0, 1, 1, 3, 1, 1, 3, 3, 2, 2
3, 0, 3, 1, 1, 3, 0, 3, 2, 0, 2, 1, 0, 1, 2, 2, 1, 1, 1, 0, 3, 1, 0, 1, 1, 2, 0, 3, 3, 2, 0, 3, 2
2, 0, 3, 1, 1, 3, 0, 2, 3, 0, 2, 1, 0, 2, 2, 2, 1, 1, 1, 0, 3, 1, 0, 1, 1, 2, 0, 3, 2, 3, 0, 3, 2
